file,line,tag,text
src/components/JustInTimeAccess.tsx,242,button,""
src/components/JustInTimeAccess.tsx,313,button,""
src/components/landing/FamilyPreparednessCalculator.tsx,136,input,""
src/components/landing/FamilyPreparednessCalculator.tsx,161,input,""
src/components/landing/FamilyPreparednessCalculator.tsx,219,input,""
src/components/landing/FamilyPreparednessCalculator.tsx,234,button,""
src/components/landing/FamilyPreparednessCalculator.tsx,404,button,""
src/components/landing/FamilyPreparednessCalculator.tsx,410,a,""
src/components/landing/FamilyPreparednessCalculator.tsx,418,button,""
src/components/landing/FamilyTestimonials.tsx,260,button,""
src/components/landing/FamilyTestimonials.tsx,268,button,""
src/components/landing/FamilyTestimonials.tsx,280,button,""
src/components/landing/PricingSection.tsx,146,a,""
src/components/landing/PricingSection.tsx,147,button,""
src/components/landing/PricingSection.tsx,158,button,""
src/components/landing/PricingSection.tsx,167,button,""
src/components/landing/RespectfulLanding.tsx,304,button,""
src/components/landing/ScenarioShowcase.tsx,158,button,""
src/components/landing/ScenarioShowcase.tsx,159,a,""
src/components/landing/ScenarioShowcase.tsx,164,button,""
src/components/landing/ScenarioShowcase.tsx,165,a,""
src/components/LanguageSwitcher.tsx,28,select,""
src/components/layout/Header.tsx,65,button,""
src/components/layout/Header.tsx,70,button,""
src/components/layout/MarketingLayout.tsx,48,button,""
src/components/layout/MarketingLayout.tsx,53,button,""
src/components/layout/Sidebar.tsx,141,button,""
src/components/LegalConsultationModal.tsx,173,select,""
src/components/LegalConsultationModal.tsx,212,textarea,""
src/components/LegalConsultationModal.tsx,263,button,""
src/components/LegalConsultationModal.tsx,266,button,""
src/components/lifeEvents/LifeEventDashboard.tsx,231,button,""
src/components/lifeEvents/LifeEventDashboard.tsx,239,button,""
src/components/lifeEvents/LifeEventDashboard.tsx,248,button,""
src/components/lifeEvents/LifeEventDashboard.tsx,257,button,""
src/components/lifeEvents/LifeEventDashboard.tsx,360,button,""
src/components/lifeEvents/LifeEventDashboard.tsx,376,button,""
src/components/lifeEvents/LifeEventNotification.tsx,299,button,""
src/components/lifeEvents/LifeEventNotification.tsx,335,button,""
src/components/lifeEvents/LifeEventNotification.tsx,344,button,""
src/components/lifeEvents/LifeEventNotification.tsx,352,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,215,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,278,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,384,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,388,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,393,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,411,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,419,button,""
src/components/lifeEvents/LifeEventUpdateWorkflow.tsx,432,button,""
src/components/loading/EmpatheticButton.tsx,47,button,""
src/components/loading/EmpatheticError.tsx,51,button,""
src/components/loading/EmpatheticError.tsx,61,button,""
src/components/loading/EmpatheticLoadingExample.tsx,65,button,""
src/components/loading/EmpatheticLoadingExample.tsx,86,button,""
src/components/loading/EmpatheticLoadingExample.tsx,114,button,""
src/components/loading/EmpatheticLoadingExample.tsx,156,button,""
src/components/loading/EmpatheticLoadingExample.tsx,170,input,""
src/components/LocalPrivacyProtection.tsx,29,button,""
src/components/LocalPrivacyProtection.tsx,30,button,""
src/components/LocalPrivacyProtection.tsx,31,button,""
src/components/LocalProcessingIndicator.tsx,62,input,""
src/components/LogLifeEvent.tsx,136,button,""
src/components/LogLifeEvent.tsx,139,button,""
src/components/manual/ContactForm.tsx,47,input,""
src/components/manual/ContactForm.tsx,60,input,""
src/components/manual/ContactForm.tsx,73,input,""
src/components/manual/ContactForm.tsx,88,input,""
src/components/manual/ContactForm.tsx,102,textarea,""
src/components/manual/ContactForm.tsx,115,button,""
src/components/manual/ContactForm.tsx,124,button,""
src/components/MicroTaskGenerator.tsx,128,button,""
src/components/MicroTaskGenerator.tsx,133,button,""
src/components/MicroTaskGenerator.tsx,138,button,""
src/components/milestones/MilestoneCelebration.tsx,154,button,""
src/components/milestones/MilestoneCelebration.tsx,297,button,""
src/components/milestones/MilestoneCelebration.tsx,304,button,""
src/components/milestones/ProtectionMilestone.tsx,82,button,""
src/components/milestones/ProtectionMilestone.tsx,85,button,""
src/components/modals/CountryLanguageModal.tsx,191,select,""
src/components/modals/CountryLanguageModal.tsx,232,select,""
src/components/modals/CountryLanguageModal.tsx,310,button,""
src/components/modals/CountryLanguageModal.tsx,313,button,""
src/components/modals/RedirectSimulationModal.tsx,65,button,""
src/components/MyPossessions.tsx,202,button,""
src/components/MyPossessions.tsx,205,button,""
src/components/MyPossessions.tsx,209,button,""
src/components/MyPossessions.tsx,229,button,""
src/components/NotificationsBell.tsx,139,button,""
src/components/NotificationsBell.tsx,159,button,""
src/components/NotificationsBell.tsx,186,button,""
src/components/NotificationsBell.tsx,227,button,""
src/components/NotificationSettings.tsx,151,button,""
src/components/NotificationSettings.tsx,168,button,""
src/components/NotificationSettings.tsx,293,button,""
src/components/ocr/HybridDocumentProcessor.tsx,120,input,""
src/components/ocr/HybridDocumentProcessor.tsx,151,button,""
src/components/ocr/HybridDocumentProcessor.tsx,252,button,""
src/components/onboarding/BasicLifeQuestions.tsx,466,button,""
src/components/onboarding/BasicLifeQuestions.tsx,518,button,""
src/components/onboarding/BasicLifeQuestions.tsx,530,button,""
src/components/onboarding/EssentialQuestions.tsx,479,button,""
src/components/onboarding/EssentialQuestions.tsx,509,button,""
src/components/onboarding/EssentialQuestions.tsx,536,button,""
src/components/onboarding/EssentialQuestions.tsx,588,button,""
src/components/onboarding/EssentialQuestions.tsx,622,button,""
src/components/onboarding/FirstTimeUserGuide.tsx,189,button,""
src/components/onboarding/FirstTimeUserGuide.tsx,198,button,""
src/components/onboarding/FirstTimeUserGuide.tsx,206,button,""
src/components/onboarding/ImmediateValueUpload.tsx,421,button,""
src/components/onboarding/ImmediateValueUpload.tsx,463,input,""
src/components/onboarding/ImmediateValueUpload.tsx,635,input,""
src/components/onboarding/ImmediateValueUpload.tsx,647,button,""
src/components/onboarding/ImmediateValueUpload.tsx,666,button,""
src/components/onboarding/ImmediateValueUpload.tsx,716,button,""
src/components/onboarding/ImmediateValueUpload.tsx,736,button,""
src/components/onboarding/ImmediateValueUpload.tsx,748,button,""
src/components/onboarding/ImmediateValueUpload.tsx,755,button,""
src/components/onboarding/ImmediateValueUpload.tsx,774,button,""
src/components/onboarding/ImmediateValueUpload.tsx,783,button,""
src/components/onboarding/OnboardingWizard.tsx,500,button,""
src/components/onboarding/OnboardingWizard.tsx,517,button,""
src/components/onboarding/OnboardingWizard.tsx,534,button,""
src/components/onboarding/OnboardingWizard.tsx,567,button,""
src/components/onboarding/OnboardingWizard.tsx,587,button,""
src/components/onboarding/OnboardingWizard.tsx,609,button,""
src/components/onboarding/OnboardingWizard.tsx,640,button,""
src/components/onboarding/OnboardingWizard.tsx,662,button,""
src/components/onboarding/OnboardingWizard.tsx,682,button,""
src/components/onboarding/OnboardingWizard.tsx,715,button,""
src/components/onboarding/OnboardingWizard.tsx,735,button,""
src/components/onboarding/OnboardingWizard.tsx,752,button,""
src/components/onboarding/OnboardingWizard.tsx,772,button,""
src/components/onboarding/OnboardingWizard.tsx,822,button,""
src/components/onboarding/OnboardingWizard.tsx,868,button,""
src/components/onboarding/OnboardingWizard.tsx,878,button,""
src/components/onboarding/OnboardingWizard.tsx,887,button,""
src/components/onboarding/RespectfulOnboarding.tsx,275,button,""
src/components/onboarding/RespectfulOnboarding.tsx,281,button,""
src/components/onboarding/RespectfulOnboarding.tsx,361,button,""
src/components/onboarding/RespectfulOnboarding.tsx,368,button,""
src/components/onboarding/RespectfulOnboarding.tsx,459,a,""
src/components/onboarding/RespectfulOnboarding.tsx,501,button,""
src/components/pricing/PricingPage.tsx,36,button,""
src/components/pricing/PricingPage.tsx,46,button,""
src/components/privacy/ConsentManager.tsx,365,button,""
src/components/privacy/ConsentManager.tsx,380,button,""
src/components/privacy/ConsentManager.tsx,383,button,""
src/components/privacy/ConsentManager.tsx,390,button,""
src/components/privacy/ConsentManager.tsx,400,a,""
src/components/privacy/ConsentManager.tsx,404,a,""
src/components/privacy/ConsentManager.tsx,468,button,""
src/components/privacy/ConsentManager.tsx,475,button,""
src/components/privacy/ConsentManager.tsx,626,button,""
src/components/PrivacyControlPanel.tsx,155,select,""
src/components/PrivacyControlPanel.tsx,219,button,""
src/components/professional/__tests__/ProfessionalUIComponents.edge-cases.test.tsx,530,button,""
src/components/professional/ProfessionalUIComponents.tsx,380,button,""
src/components/professional/ProfessionalUIComponents.tsx,497,button,""
src/components/professional/ProfessionalUIComponents.tsx,682,button,""
src/components/professional/ProfessionalUIComponents.tsx,685,button,""
src/components/professional/ProfessionalUIComponents.tsx,746,button,""
src/components/progressive/ContextualFeatureIntroduction.tsx,146,button,""
src/components/progressive/ContextualFeatureIntroduction.tsx,187,button,""
src/components/progressive/ContextualFeatureIntroduction.tsx,190,button,""
src/components/progressive/ContextualFeatureIntroduction.tsx,219,button,""
src/components/progressive/ProgressiveDashboard.tsx,349,button,""
src/components/progressive/ProgressiveDashboardExample.tsx,100,button,""
src/components/progressive/ProgressiveDashboardExample.tsx,111,button,""
src/components/progressive/ProgressiveDashboardExample.tsx,122,button,""
src/components/progressive/ProgressiveDashboardExample.tsx,133,button,""
src/components/progressive/ProgressiveDashboardExample.tsx,146,button,""
src/components/progressive/ProgressiveDisclosureWidget.tsx,117,button,""
src/components/progressive/ProgressiveDisclosureWidget.tsx,277,button,""
src/components/progressive/ProgressiveDisclosureWidget.tsx,285,button,""
src/components/progressive/ProgressiveDisclosureWidget.tsx,288,button,""
src/components/progressive/ProtectionProgressDashboard.tsx,227,button,""
src/components/progressive/ProtectionProgressExample.tsx,152,button,""
src/components/progressive/ProtectionProgressExample.tsx,162,button,""
src/components/PWAInstallBanner.tsx,72,button,""
src/components/PWAInstallBanner.tsx,79,button,""
src/components/reminders/ReminderCard.tsx,88,button,""
src/components/reminders/ReminderCard.tsx,121,button,""
src/components/reminders/ReminderCard.tsx,129,button,""
src/components/reminders/ReminderDashboard.tsx,85,button,""
src/components/reminders/ReminderSettings.tsx,133,select,""
src/components/reminders/ReminderSettings.tsx,261,button,""
src/components/reminders/ReminderToast.tsx,61,button,""
src/components/reminders/ReminderToast.tsx,70,button,""
src/components/reminders/ReminderToast.tsx,79,button,""
src/components/ScenarioPlanner.tsx,371,button,""
src/components/ScenarioPlanner.tsx,388,button,""
src/components/ScenarioPlanner.tsx,555,button,""
src/components/ScenarioPlanner.tsx,591,button,""
src/components/ScenarioPlanner.tsx,594,button,""
src/components/settings/GenderPreferenceSettings.tsx,69,select,""
src/components/settings/GenderPreferenceSettings.tsx,138,button,""
src/components/sharing/SharedContentViewer.tsx,318,input,""
src/components/sharing/SharedContentViewer.tsx,331,button,""
src/components/sharing/ShareModal.tsx,143,select,""
src/components/sharing/ShareModal.tsx,166,input,""
src/components/sharing/ShareModal.tsx,172,button,""
src/components/sharing/ShareModal.tsx,193,input,""
src/components/sharing/ShareModal.tsx,224,input,""
src/components/sharing/ShareModal.tsx,231,button,""
src/components/sharing/ShareModal.tsx,253,input,""
src/components/sharing/ShareModal.tsx,258,button,""
src/components/sharing/ShareModal.tsx,284,button,""
src/components/sharing/ShareModal.tsx,303,button,""
src/components/sharing/ShareModal.tsx,313,button,""
src/components/suggestions/SmartSuggestionCard.tsx,90,button,""
src/components/suggestions/SmartSuggestionCard.tsx,99,button,""
src/components/suggestions/SmartSuggestionCard.tsx,105,button,""
src/components/suggestions/SmartSuggestionsDashboard.tsx,161,button,""
src/components/suggestions/SmartSuggestionsDashboard.tsx,171,button,""
src/components/templates/ComponentTemplate.tsx,187,button,""
src/components/templates/ComponentTemplate.tsx,202,button,""
src/components/test/ErrorTest.tsx,47,button,""
src/components/test/ErrorTest.tsx,51,button,""
src/components/test/ErrorTest.tsx,55,button,""
src/components/test/ErrorTest.tsx,59,button,""
src/components/test/ErrorTest.tsx,63,button,""
src/components/ui/carousel.tsx,204,button,""
src/components/ui/carousel.tsx,234,button,""
src/components/ui/input.tsx,8,input,""
src/components/ui/LoadingStates.tsx,199,button,""
src/components/ui/pagination.tsx,50,a,""
src/components/ui/sidebar.tsx,277,button,""
src/components/ui/sidebar.tsx,348,input,""
src/components/ui/textarea.tsx,10,textarea,""
src/components/UpgradeCard.tsx,41,button,""
src/components/upload/DocumentPreview.tsx,195,button,""
src/components/upload/DocumentPreview.tsx,207,button,""
src/components/upload/DocumentPreview.tsx,219,button,""
src/components/upload/DocumentPreview.tsx,231,button,""
src/components/upload/SmartUploadZone.tsx,201,button,""
src/components/upload/SmartUploadZone.tsx,207,button,""
src/components/upload/UploadProgress.tsx,101,button,""
src/components/upload/UploadProgress.tsx,112,button,""
src/components/upload/UploadProgress.tsx,206,button,""
src/components/VisualConnectionSystem.tsx,74,button,""
src/components/WhatIfScenarios.tsx,162,button,""
src/components/WhatIfScenarios.tsx,163,button,""
src/components/WillGenerator.tsx,294,button,""
src/components/WillGenerator.tsx,297,button,""
src/components/WillGenerator.tsx,301,select,""
src/components/WillGenerator.tsx,329,input,""
src/components/WillGenerator.tsx,338,button,""
src/components/WillGenerator.tsx,368,button,""
src/components/willSync/WillSyncNotification.tsx,110,button,""
src/components/willSync/WillSyncNotification.tsx,130,button,""
src/components/willSync/WillSyncNotification.tsx,134,button,""
src/components/willSync/WillSyncNotification.tsx,142,button,""
src/components/willSync/WillSyncSettings.tsx,103,select,""
src/components/willSync/WillSyncSettings.tsx,161,button,""
src/components/willSync/WillVersionHistory.tsx,130,button,""
src/components/willSync/WillVersionHistory.tsx,192,button,""
src/components/willSync/WillVersionHistory.tsx,205,button,""
src/features/assets-vault/components/AssetDetail.tsx,315,button,""
src/features/assets-vault/components/AssetDetail.tsx,353,button,""
src/features/assets-vault/components/AssetDetail.tsx,367,button,""
src/features/assets-vault/components/AssetDetail.tsx,391,input,""
src/features/assets-vault/components/AssetDetail.tsx,406,select,""
src/features/assets-vault/components/AssetDetail.tsx,446,textarea,""
src/features/assets-vault/components/AssetDetail.tsx,467,input,""
src/features/assets-vault/components/AssetDetail.tsx,495,select,""
src/features/assets-vault/components/AssetDetail.tsx,523,input,""
src/features/assets-vault/components/AssetDetail.tsx,542,input,""
src/features/assets-vault/components/AssetDetail.tsx,562,textarea,""
src/features/assets-vault/components/AssetDetail.tsx,592,input,""
src/features/assets-vault/components/AssetDetail.tsx,611,select,""
src/features/assets-vault/components/AssetDetail.tsx,637,button,""
src/features/assets-vault/components/AssetDetail.tsx,644,button,""
src/features/assets-vault/components/AssetDetail.tsx,670,button,""
src/features/assets-vault/components/AssetFileUpload.tsx,221,button,""
src/features/assets-vault/components/AssetFileUpload.tsx,240,input,""
src/features/assets-vault/components/AssetFileUpload.tsx,285,input,""
src/features/assets-vault/components/AssetFileUpload.tsx,293,button,""
src/features/assets-vault/components/AssetFileUpload.tsx,347,button,""
src/features/assets-vault/components/AssetFileUpload.tsx,377,button,""
src/features/assets-vault/components/AssetFileUpload.tsx,381,button,""
src/features/assets-vault/components/AssetForm.tsx,132,input,""
src/features/assets-vault/components/AssetForm.tsx,142,button,""
src/features/assets-vault/components/AssetForm.tsx,149,button,""
src/features/assets-vault/components/AssetOverview.tsx,301,button,""
src/features/assets-vault/components/VaultDashboard.tsx,313,input,""
src/features/assets-vault/components/VaultDashboard.tsx,321,button,""
src/features/assets-vault/components/VaultDashboard.tsx,447,button,""
src/features/dashboard/components/Dashboard.tsx,320,button,""
src/features/dashboard/components/Dashboard.tsx,403,button,""
src/features/dashboard/components/Dashboard.tsx,485,button,""
src/features/dashboard/components/Dashboard.tsx,576,button,""
src/features/dashboard/components/ProfessionalDashboardIntegration.tsx,437,button,""
src/features/dashboard/components/ProfessionalDashboardIntegration.tsx,456,button,""
src/features/dashboard/components/ProfessionalDashboardIntegration.tsx,494,button,""
src/features/dashboard/components/ProfessionalDashboardIntegration.tsx,524,button,""
src/features/family-circle/components/BeneficiariesForm.tsx,98,input,""
src/features/family-circle/components/BeneficiariesForm.tsx,111,input,""
src/features/family-circle/components/BeneficiariesForm.tsx,126,button,""
src/features/family-circle/components/BeneficiariesForm.tsx,131,button,""
src/features/family-circle/components/BeneficiariesForm.tsx,189,input,""
src/features/family-circle/components/BeneficiariesForm.tsx,225,input,""
src/features/family-circle/components/BeneficiariesForm.tsx,261,button,""
src/features/family-circle/components/BeneficiariesForm.tsx,274,button,""
src/features/family-circle/components/FamilyHub.tsx,347,button,""
src/features/family-circle/components/FamilyHub.tsx,432,select,""
src/features/family-circle/components/FamilyHub.tsx,532,button,""
src/features/family-circle/components/FamilyHub.tsx,560,button,""
src/features/family-circle/components/TrustedCircle.tsx,328,button,""
src/features/family-circle/components/TrustedCircle.tsx,348,button,""
src/features/legacy-briefing/components/LegacyBriefing.tsx,203,button,""
src/features/legacy-briefing/components/LegacyBriefing.tsx,231,button,""
src/features/legacy-briefing/components/LegacyBriefing.tsx,318,button,""
src/features/legacy-briefing/components/LegacyBriefing.tsx,330,button,""
src/features/legacy-briefing/components/LegacyLetters.tsx,210,button,""
src/features/legacy-briefing/components/LegacyLetters.tsx,238,button,""
src/features/legacy-briefing/components/LegacyLetters.tsx,323,button,""
src/features/legacy-briefing/components/LegacyLetters.tsx,335,button,""
src/features/subscriptions/components/SubscriptionDashboard.tsx,236,button,""
src/features/subscriptions/components/SubscriptionDashboard.tsx,443,button,""
src/features/subscriptions/components/SubscriptionDashboard.tsx,447,button,""
src/features/time-capsule/components/VideoRecorder.tsx,227,button,""
src/features/time-capsule/components/VideoRecorder.tsx,293,button,""
src/features/time-capsule/components/VideoRecorder.tsx,302,button,""
src/features/time-capsule/components/VideoRecorder.tsx,314,button,""
src/features/time-capsule/components/VideoRecorder.tsx,323,button,""
src/features/will-generator/components/AssetAllocationWizard.tsx,134,input,""
src/features/will-generator/components/AssetAllocationWizard.tsx,151,input,""
src/features/will-generator/components/AssetAllocationWizard.tsx,184,input,""
src/features/will-generator/components/AssetAllocationWizard.tsx,205,button,""
src/features/will-generator/components/AssetAllocationWizard.tsx,221,button,""
src/features/will-generator/components/BeneficiariesForm.tsx,74,input,""
src/features/will-generator/components/BeneficiariesForm.tsx,92,input,""
src/features/will-generator/components/CountrySelector.tsx,172,select,""
src/features/will-generator/components/CountrySelector.tsx,268,select,""
src/features/will-generator/components/CountrySelector.tsx,302,input,""
src/features/will-generator/components/CountrySelector.tsx,316,input,""
src/features/will-generator/components/CountrySelector.tsx,331,input,""
src/features/will-generator/components/ExecutorSelector.tsx,80,input,""
src/features/will-generator/components/ExecutorSelector.tsx,100,input,""
src/features/will-generator/components/ExecutorSelector.tsx,115,textarea,""
src/features/will-generator/components/ExecutorSelector.tsx,130,input,""
src/features/will-generator/components/ExecutorSelector.tsx,177,input,""
src/features/will-generator/components/ExecutorSelector.tsx,191,input,""
src/features/will-generator/components/ExecutorSelector.tsx,206,textarea,""
src/features/will-generator/components/ExecutorSelector.tsx,221,input,""
src/features/will-generator/components/WillForm.tsx,95,select,""
src/features/will-generator/components/WillForm.tsx,128,input,""
src/features/will-generator/components/WillForm.tsx,147,select,""
src/features/will-generator/components/WillForm.tsx,185,textarea,""
src/features/will-generator/components/WillForm.tsx,200,button,""
src/features/will-generator/components/WillForm.tsx,209,button,""
src/features/will-generator/components/WillGenerator.tsx,381,button,""
src/features/will-generator/components/WillGenerator.tsx,391,button,""
src/features/will-generator/components/WillGenerator.tsx,393,button,""
src/features/will-generator/components/WillPreview.tsx,300,button,""
src/features/will-generator/components/WillPreview.tsx,313,button,""
src/features/will-generator/components/WillPreview.tsx,317,button,""
src/pages/AIDemo.tsx,135,button,""
src/pages/AIDemo.tsx,212,button,""
src/pages/AIDemo.tsx,261,button,""
src/pages/AIDemo.tsx,272,button,""
src/pages/AIDemo.tsx,283,button,""
src/pages/AIDemo.tsx,294,button,""
src/pages/Analytics.tsx,79,button,""
src/pages/Analytics.tsx,80,a,""
src/pages/Analytics.tsx,84,button,""
src/pages/Analytics.tsx,85,a,""
src/pages/CookiePolicy.tsx,134,button,""
src/pages/CookiePolicy.tsx,286,a,""
src/pages/GuardianView.tsx,494,button,""
src/pages/GuardianView.tsx,518,textarea,""
src/pages/GuardianView.tsx,547,button,""
src/pages/GuardianView.tsx,557,button,""
src/pages/GuardianView.tsx,818,a,""
src/pages/GuardianView.tsx,825,button,""
src/pages/GuardianView.tsx,837,a,""
src/pages/Help.tsx,108,button,""
src/pages/Help.tsx,132,button,""
src/pages/InviteAcceptance.tsx,389,button,""
src/pages/InviteAcceptance.tsx,400,button,""
src/pages/Landing.tsx,63,button,""
src/pages/Landing.tsx,74,button,""
src/pages/Landing.tsx,146,button,""
src/pages/Landing.tsx,236,button,""
src/pages/Manual.tsx,569,button,""
src/pages/Manual.tsx,591,input,""
src/pages/Manual.tsx,608,input,""
src/pages/Manual.tsx,625,input,""
src/pages/Manual.tsx,642,input,""
src/pages/Manual.tsx,660,textarea,""
src/pages/Manual.tsx,675,button,""
src/pages/Manual.tsx,683,button,""
src/pages/Manual.tsx,725,button,""
src/pages/Manual.tsx,775,button,""
src/pages/Manual.tsx,784,button,""
src/pages/Manual.tsx,925,textarea,""
src/pages/Manual.tsx,957,textarea,""
src/pages/Manual.tsx,992,textarea,""
src/pages/NotFound.tsx,23,button,""
src/pages/NotFound.tsx,29,button,""
src/pages/NotFound.tsx,30,button,""
src/pages/Pricing.tsx,115,button,""
src/pages/Pricing.tsx,128,button,""
src/pages/Subscription.tsx,160,button,""
src/pages/Subscription.tsx,175,button,""
src/pages/Subscription.tsx,183,button,""
src/pages/Subscription.tsx,197,button,""
src/pages/SubscriptionCancel.tsx,15,button,""
src/pages/SubscriptionSuccess.tsx,17,button,""
src/pages/UploadDemo.tsx,116,button,""
src/pages/UploadDemo.tsx,127,button,""
src/perf/PrefetchLink.tsx,36,a,""